Unnamed: 0,id,fronturl,publish_date_t,publish_date,title,photo,project,category,opinion_authors,authors,anons,overview,text
219,5703b4289a7947783a5a3538,http://www.rbc.ru/economics/20/06/2001/5703b4289a7947783a5a3538,993028332,"Wed, 20 Jun 2001 13:12:12 +0400",Шахтеры снова бастуют около Белого дома,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/2/26/754598605203262.jpeg'},,Экономика,,," ...  (группа ""Народный депутат""). Милиция настаивает на прекращении акции.Как сообщили <b>РБК</b> в пресс-службе ГУВД Москвы, сейчас обстановка вблизи Дома правительства ... ","Как и год назад, на Горбатом мосту у Белого дома бастуют шахтеры. Митинг, устроенный ими, – несанкционированный.","В настоящее время проводятся переговоры с шахтерами. От имени власти выступают представители ГУВД столицы. Шахтеров представляет депутат Госдумы Анатолий Иванов (группа ""Народный депутат""). Милиция настаивает на прекращении акции. Как сообщили РБК в пресс-службе ГУВД Москвы, сейчас обстановка вблизи Дома правительства спокойная и находится под контролем сотрудников правоохранительных органов. К шахтерам, начавшим сегодня утром пикетирование, не будут применяться меры силового характера. Несмотря на то, что пикет носит несанкционированный характер, милиция пока не намерена разгонять митингующих. Вмешательство милиции возможно лишь в случае возникновения беспорядков."
220,5703b4289a7947783a5a3535,http://www.rbc.ru/economics/19/06/2001/5703b4289a7947783a5a3535,992971220,"Tue, 19 Jun 2001 21:20:20 +0400",На восстановление Чечни выделяют 9 миллиардов,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/7/23/754598605201237.jpeg'},,Экономика,,," ...  мере не меньше, чем в текущем году"".. Отвечая на вопрос <b>РБК</b>, он пояснил, что компания ""Грознефтегаз"" в настоящее время добывает 1 ... ","Министр по восстановлению Чечни Владимир Елагин сообщил, что объемы средств, выделяемых из федерального бюджета в 2002 и 2003 годаx на восстановление экономики и социальной сферы Чечни, будут ""по крайней мере не меньше, чем в текущем году"".","Отвечая на вопрос РБК, он пояснил, что компания ""Грознефтегаз"" в настоящее время добывает 1,5 тысячи тонн нефти в сутки, вся добываемая нефть идет на экспорт, а вырученные средства идут на погашение затрат по реконструкции нефтяного комплекса республики, а также зачисляются на специальный счет федерального казначейства. Елагин сообщил, что до сих пор затраты компании были достаточно большими: ""пришлось нанять 700 человек охраны, пригнать технику для тушения скважин, создать 8 отрядов пожарных"". Итоги работы компании за 6 месяцев должны быть рассмотрены правительством РФ с тем, чтобы определиться, как распределять заработанные ею средства. По словам Елагина, к 1 августа должны быть потушены 14-16 горящих скважин в Чечне, и только после этого можно будет понять, какие средства компания смогла заработать. Согласно расчетам Роснефти, в 2001 году от чеченской нефти планировали получить 430 миллионов рублей доходов. Также стоит отметить, что правительству Чечни удалось к настоящему моменту уже выполнить годовой план по сбору налогов, собрано 300 миллионов рублей. Елагин отметил, что вскоре значительно увеличатся затраты на восстановление жилья: ""Эти суммы мы увеличиваем вдвое, и в 2002 году они должны составить 2,2-2,3 миллиарда рублей"". Восстановление жилья является главным приоритетом программы. Кроме того, среди приоритетов он назвал налаживание работы правоохранительной системы и социальной инфраструктуры. В этом отношении выступил председатель правительства Чечни Станислав Ильясов. Он пояснил, что, например, в настоящее время правоохранительные органы проводят тщательную проверку ""нескольких кандидатур на пост мэра Грозного"". По его словам, среди этих кандидатур есть ""и русские, и местные кадры, но все они долгое время работали в республике: в горкомах и обкомах, были мэрами населенных пунктов"". Елагин же отметил, что пока МВД не дает разрешения на начало регулярных рейсов из аэропорта Северный из соображений безопасности. Ранее предполагалось, что рейс ""Грозный-Москва"" будет осуществлять авиапредприятие ""Вайнах"" компании Донавиа."
221,5703b4289a7947783a5a3536,http://www.rbc.ru/economics/19/06/2001/5703b4289a7947783a5a3536,992967559,"Tue, 19 Jun 2001 20:19:19 +0400",В руководстве Газпрома оставили несколько старожилов,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/4/57/754598605201574.jpeg'},,Экономика,,,"Совет директоров ОАО ""Газпром"" продлил полномочия пяти членов правления, сообщили <b>РБК</b> в компании.. Совет директоров ОАО ""Газпром"" на своем сегодняшнем очередном ...  (по представлению председателя правления Алексея Миллера). Кроме того, как сообщили <b>РБК</b> в пресс-службе компании, совет директоров рассмотрел ход выполнения принятого ... ","Совет директоров ОАО ""Газпром"" продлил полномочия пяти членов правления, сообщили РБК в компании.","Совет директоров ОАО ""Газпром"" на своем сегодняшнем очередном заседании продлил полномочия ряда членов правления энергохолдинга и рассмотрел вопрос о коллегиальном исполнительном органе энергохолдинга (по представлению председателя правления Алексея Миллера). Кроме того, как сообщили РБК в пресс-службе компании, совет директоров рассмотрел ход выполнения принятого в октябре 2000 года решения об участии холдинга в создании ОАО ""Завод по производству труб большого диаметра"" в Нижнем Тагиле. Правлению ""Газпрома"" поручено подготовить и внести на рассмотрение совета директоров вопрос о заключении контракта на закупку продукции завода. Помимо этого, совет директоров рассмотрел ряд вопросов, связанных с участием ""Газпрома"" в уставных капиталах ряда предприятий."
222,5703b4279a7947783a5a352d,http://www.rbc.ru/economics/19/06/2001/5703b4279a7947783a5a352d,992938271,"Tue, 19 Jun 2001 12:11:11 +0400",Коммунистов не накажут за “хулиганство” в Госдуме,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/0/40/754598605197400.jpeg'},,Экономика,,," ...  замене спикера Госдумы. ""Я считаю, что Геннадий Николаевич (Селезнев – прим. <b>РБК</b>) хорошо справляется со своими обязанностями, несмотря на то давление, которое ... ",После обсуждения Земельного кодекса палатой не будет пересмотрено  соглашение о распределении постов председателей думских комитетов.,"На взгляд Харитонова,  такое предложение ""родилось у депутатов в нервной обстановке и не имеет под собой серьезных оснований"". ""В большинстве комитеты от Коммунистической партии и Агропромышленной группы возглавляют профессионалы, и менять их нецелесообразно"", - полагает аграрий. В ответ на мнение о том, что коммунистов следовало бы наказать за поведение во время обсуждения Земельного кодекса, Николай Харитонов высказал предположение, что те депутаты, которые проголосовали за Земельный кодекс, ""сами себя наказали"". При этом Агропромышленная группа планирует продолжать работу над Земельным кодексом во втором чтении. ""Та решительность, с которой проголосовали многие депутаты, охладится перед вторым чтением. Я думаю, что статьи, касающиеся уравнивания прав иностранцев и россиян на владение землей, будут исключены из кодекса"", - подчеркнул Харитонов. Напомним, что ранее лидер депутатской группы ""Народный депутат"" Геннадий Райков заявил, что в связи с сегодняшним демаршем левых вновь становится актуальным вопрос о перераспределении руководящих постов в нижней палате и существенном сокращении числа комитетов и комиссий Госдумы. ""Я думаю, председатель Госдумы вполне может привлечь к ответственности своих коллег по фракции за ущерб, который был нанесен ими его здоровью"", - подчеркнул депутат. Уже к концу июня группа ""Народный депутат"" намерена обобщить предложения, поступающие от фракций по данному вопросу, и к концу июня представить в Совет Думы проект соответствующего постановления. При этом ""Народный депутат"" не намерен ставить вопрос о замене спикера Госдумы. ""Я считаю, что Геннадий Николаевич (Селезнев – прим. РБК) хорошо справляется со своими обязанностями, несмотря на то давление, которое оказывает на него фракция КПРФ"", - отметил Райков."
223,5703b4279a7947783a5a351e,http://www.rbc.ru/economics/18/06/2001/5703b4279a7947783a5a351e,992851871,"Mon, 18 Jun 2001 12:11:11 +0400",Адмирал США познакомится с бытом русского десанта,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/1/74/754598605189741.jpeg'},,Экономика,,," ...  под Хабаровском, где пройдут показательные учения. Как отмечает Дальневосточное бюро <b>РБК</b> со ссылкой на пресс-службу Дальневосточного военного округа, во вторник ... ",Представители министерства обороны США прибыли сегодня в Хабаровск.,"Американская военная делегация будет знакомиться с условиями службы и быта войск ДВО. Американские гости посетят также общевойсковой полигон под Хабаровском, где пройдут показательные учения. Как отмечает Дальневосточное бюро РБК со ссылкой на пресс-службу Дальневосточного военного округа, во вторник, 19 июня, военная делегация США выезжает на окружной военный полигон, где в течение трех дней будет наблюдать элементы тактических военных учений, участвовать в боевой стрельбе. Вместе с командующим Дальневосточным военным округом Юрием Якубовым американская делегация уже побывала в воинской части под Хабаровском. Затем американцы возложили венок к Вечному огню на площади Славы."
224,5703b4309a7947783a5a35a3,http://www.rbc.ru/economics/03/07/2001/5703b4309a7947783a5a35a3,994180820,"Tue, 03 Jul 2001 21:20:20 +0400",Три часа Бородин гордо хранил молчание на допросе,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/7/03/754598605278037.jpeg'},,Экономика,,," ...  допрос государственного секретаря Союза России и Белоруссии Павла Бородина, сообщила <b>РБК</b> адвокат Элеонора Сергеева.. В 9:30 по местному времени (11 ... ","Прокурор кантона Женева Даниэль Дево закончил допрос государственного секретаря Союза России и Белоруссии Павла Бородина, сообщила РБК адвокат Элеонора Сергеева.","В 9:30 по местному времени (11:30 мск) 4 июля допрос госсекретаря будет продолжен. Напомним, что нынешняя поездка П.Бородина в Швейцарию является третьей по счету, во время двух предыдущих допросов - 17 мая и 11 июня - Бородин также хранил молчание и не отвечал на вопросы прокурора. Адвокаты предполагают, что защита сразу после допроса 4 июня выступит с инициативой о прекращении вызовов госсекретаря в прокуратуру кантона Женевa. Ранее Бородин заявил по поводу вызовов в Женеву: ""Все эти вопросы вызывают у меня недоумение, они носят абсолютно общий характер, а иногда вообще просто смешны"". Его швейцарский адвокат Робер Ассэль добавил, что ""никаких новых фактов против Бородина у обвинения нет"". Ассэль сказал, что ""Бородину нечего объяснять, потому что он не совершал никакого преступления"". Швейцарская прокуратура обвиняет Бородина в получении 30 миллионов долл. от двух швейцарских компаний Merkata и Mabetex в качестве взяток за предоставление контрактов на реконструкцию Кремля. После добровольной экстрадиции из США по запросу швейцарской прокуратуры 12 апреля госсекретарь был освобожден под залог в 5 миллионов долл."
225,5703b42f9a7947783a5a359c,http://www.rbc.ru/economics/03/07/2001/5703b42f9a7947783a5a359c,994158854,"Tue, 03 Jul 2001 15:14:14 +0400",Россияне не хотят менять свой язык,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/8/12/754598605274128.jpeg'},,Экономика,,,"Как показал опрос, проведенный на сайте <b>РБК</b>, народ вовсе не стремится к упрощению своего языка.. Однако, как показал опрос, проведенный на сайте <b>РБК</b>, народ вовсе не стремится к упрощению своего языка. Всего 4702 ... ","Как показал опрос, проведенный на сайте РБК, народ вовсе не стремится к упрощению своего языка.","Однако, как показал опрос, проведенный на сайте РБК, народ вовсе не стремится к упрощению своего языка. Всего 4702 респондента отвечали на вопрос: “Как Вы считаете, нужна ли реформа русского языка для упрощения его использования?”. При этом абсолютное большинство опрошенных считает, что такая реформа русскому языку не нужна. Такое мнение высказали 3662 человека, что составляет 79%. При этом лишь 675 (14%) признают необходимость подобных нововведений. Еще 5% респондентов затруднились с ответом, а 2% заявили, что судьба русского языка им, в сущности, безразлична. Стоит отметить, что на днях Госдума не поддержала предложение депутата Алексея Митрофанова и отклонила проект постановления о недопустимости реформы русского языка. В проекте постановления содержалось обращение к правительству России с просьбой приостановить внедрение министерством образования рекомендаций Российской академии наук об изменении правил правописания и пунктуации."
226,5703b42f9a7947783a5a3593,http://www.rbc.ru/economics/02/07/2001/5703b42f9a7947783a5a3593,994083437,"Mon, 02 Jul 2001 18:17:17 +0400","У журналистов ""Эха Москвы"" отобрали акции",{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/4/00/754598605270004.jpeg'},,Экономика,,," ...  Федеральной службы безопасности РФ и Генеральной прокуратуры РФ. Как заявили <b>РБК</b> сотрудники ""Эха Москвы"", арест акций был произведен по инициативе ОАО ... ","Сегодня были арестованы 14% акций радиостанции ""Эхо Москвы"", подаренных журналистам холдингом ""Медиа-Мост"" и его главой Владимиром Гусинским.","В офисе радиостанции побывали сотрудники Федеральной службы безопасности РФ и Генеральной прокуратуры РФ. Как заявили РБК сотрудники ""Эха Москвы"", арест акций был произведен по инициативе ОАО ""Газпром"". Напомним, компании ""Газпром-медиа"" принадлежат 25% плюс 1 акция ""Эха Москвы"". Кроме того, еще 25% акций радиостанции находятся в залоге у этой дочерней компании ""Газпрома"". Холдингу ""Медиа-Мост"" до недавнего времени принадлежали 14% акций, которые Владимир Гусинский и переуступил трудовому коллективу компании. Всего сотрудники радиостанции  сосредоточили в своих руках 42% акций и намеревались в дальнейшем выкупить часть акций у ""Газпром-Медиа"" и телекомпании НТВ."
227,5703b4339a7947783a5a35e2,http://www.rbc.ru/economics/11/07/2001/5703b4339a7947783a5a35e2,994872020,"Wed, 11 Jul 2001 21:20:20 +0400",МВД выступает за “зачистки” в Чечне,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/5/49/754598605309495.jpeg'},,Экономика,,," ...  официальных лиц по поводу спецопераций в чеченских селениях. . Как сообщили <b>РБК</b> в управлении информации, региональных и общественных связей Министерства внутренних дел ...  населенных пунктах Чечни пока еще далека от мирной"". Поэтому собеседники <b>РБК</b> подчеркнули, что ""соблюдение закона при проведении спецопераций является непреложным условием ... ",МВД России выступило с осуждением публичных заявлений официальных лиц по поводу спецопераций в чеченских селениях.,"Как сообщили РБК в управлении информации, региональных и общественных связей Министерства внутренних дел РФ, ""безответственными являются попытки некоторых политических и общественных деятелей ввести в заблуждение общественное мнение, представляя спецоперации как незаконные и безрезультатные"". В МВД отметили, что ""практика проведения подобных операций является, бесспорно, чрезвычайной мерой"". Однако ""жизнь в населенных пунктах Чечни пока еще далека от мирной"". Поэтому собеседники РБК подчеркнули, что ""соблюдение закона при проведении спецопераций является непреложным условием, но необходимость их проведения на сегодняшний день не может быть поставлена под вопрос"". Стоит отметить, что исполняющий обязанности командующего Объединенной группировки федеральных войск на Северном Кавказе Владимир Молтенской признал, что во время проведения специальных операций в чеченских селениях Серноводск и Ассиновская российскими военными были допущены нарушения закона. Генерал потребовал, чтобы все многочисленные жалобы со стороны жителей были рассмотрены, и им был возмещен ущерб, в частности, восстановлены частично разрушенные дома. Владимир Молтенской сообщил, что 15 июля намерен лично побывать в Серноводске и Ассиновской. ""Когда я приеду туда, чтобы все претензии были сняты"", - отметил он. В настоящее время расследование по данному факту проводят сотрудники военной прокуратуры Чечни. По словам генерала, руководство объединенной группировки войск на Северном Кавказе намерено провести собственное расследование действий военнослужащих во время ""зачисток""."
228,5703b4329a7947783a5a35d6,http://www.rbc.ru/economics/10/07/2001/5703b4329a7947783a5a35d6,994763654,"Tue, 10 Jul 2001 15:14:14 +0400",Предприниматели поддержали лицензирование “отдельных видов деятельности”,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/9/80/754598605303809.jpeg'},,Экономика,,," ...  поправок к закону во втором чтении, сообщил сегодня в интервью <b>РБК</b> замруководителя этой фракции Валентин Купцов. По его словам, у фракции ... , что перечень видов деятельности, подлежащих лицензированию, будет расширен. В интервью <b>РБК</b> депутат сообщил сегодня, что суть многочисленных поправок, поступивших ко второму ... ","Представители малого и среднего бизнеса направили в Госдуму обращение в поддержку правительственного законопроекта ""О лицензировании отдельных видов деятельности"".","""Лицензирование как исключительный механизм контроля над соблюдением соответствующих лицензионных требований и условий на деле оказалось дорогостоящим барьером для предпринимателей"", - говорится в обращении к депутатам. Документ в поддержку правительственного варианта законопроекта подписали представители Института профессиональных аудиторов, Профессиональная ассоциация регистраторов, трансфер-агентов и депозитариев, Ассоциации представителей парфюмерии, косметики и средств бытовой химии, Российская ассоциация производителей и продавцов электробытовой техники, Торгово-промышленная палата, ""Союз предпринимателей Подмосковья"" и ряд других организаций. Как отметил после подписания документа председатель совета предпринимателей Южного округа Москвы Олег Паращук, основным барьером для предпринимательской деятельности является большое количество необходимых документов. Новый закон о лицензировании отдельных видов деятельности, который, как ожидается, в ближайшее время будет рассматриваться Госдумой во втором чтении, представляет собой существенный шаг вперед по сравнению с существующей лицензионной системой. Такое мнение высказала исполнительный директор Института национального проекта ""Общественный договор"" Анастасия Овсянникова. По ее словам, новый закон не только резко сокращает перечень лицензируемых видов деятельности, но и создает препятствия для его расширения. Кроме того, закон устанавливает жесткие процедуры выдачи лицензий, платы за ее оформление, исключает возможность взимания платы за ""псевдопомощь"" при выдаче лицензий. Кроме того, согласно новому закону, дополнительные требования к выдаче лицензий могут приниматься только на уровне постановления правительства, а не отдельными ведомствами. Также одной из важнейших составляющих нового закона является введение принципа экстерриториальности действия лицензий, то есть они будут действительны на всей территории России. ""Таким образом, предприятия смогут выбирать, где получать лицензии"", - считает Анастасия Овсянникова. В этой связи, по ее словам, законопроект в некоторой степени восстанавливает экономическое пространство страны. Исполнительный директор Института национального проекта отметила, что в разработке законопроекта участвовали не только представители государства, но и других заинтересованных сторон - предприниматели, исследовательские организации. Вследствие этого закон отражает интересы практически всех участников рынка. Свое одобрение правительственному варианту законопроекта выразил первый заместитель руководителя фракции СПС Виктор Похмелкин. Он считает, что ко второму чтению законопроект был существенно улучшен за счет сокращения видов деятельности, подлежащих лицензированию. ""Фракция СПС выступает с радикальным предложением - о сокращении таких видов деятельности до 50, но вполне возможно, что в ходе обсуждения депутаты одобрят первоначальное число видов деятельности, подлежащих лицензированию, то есть 104"", - отметил он. В свою очередь, фракция КПРФ, скорее всего, будет голосовать против поправок к закону во втором чтении, сообщил сегодня в интервью РБК замруководителя этой фракции Валентин Купцов. По его словам, у фракции ""появились новые вопросы к данному законопроекту"", в особенности у комитета по науке и образованию. «Я считаю, что ко второму чтению закон стал хуже, чем он был перед первым чтением», - отметил В.Купцов, подчеркнув, что фракция намерена еще раз обсудить проблематику данного законопроекта. Однако зампредседателя комитета Госдумы по экономической политике и предпринимательству Анатолий Аксаков (фракция ""Народный депутат"") поддерживает правительственный вариант законопроекта. Тем не менее он опасается, что перечень видов деятельности, подлежащих лицензированию, будет расширен. В интервью РБК депутат сообщил сегодня, что суть многочисленных поправок, поступивших ко второму чтению законопроекта, запланированному на 11 июля, сводится именно к этому. ""Видимо, за данными поправками стоят лоббисты разных направлений"", - предположил А.Аксаков. Аксаков особо приветствовал, что МЭРТ по собственной инициативе отказалось лицензировать лизинговую деятельность, ""хотя получало за это какие-то деньги"". Ознакомится с полным текстом обращения представителей малого и среднего бизнеса вы можете на сайте Института национального проекта ""Общественный договор""."
229,5703b4329a7947783a5a35cc,http://www.rbc.ru/economics/09/07/2001/5703b4329a7947783a5a35cc,994677254,"Mon, 09 Jul 2001 15:14:14 +0400",Чеченцы скупают квартиры в российских городах,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/3/98/754598605298983.jpeg'},,Экономика,,," ...  бывший начальник штаба одного из отрядов Шамиля Басаева. Как сообщили <b>РБК</b> в МВД РФ, по оперативной информации, задержанный - Саид-Али Оздиев ... ","По данным спецслужб Северной Осетии, в Моздоке активизируется деятельность чеченских боевиков.","Так, в течение последних месяцев, действуя где деньгами, а где и угрозами, чеченцы скупили более 2 тысяч квартир и домов в Моздоке, находящемся на административной границе с Чечней. По сведениям спецслужб, в последнее время также заметно активизировалась деятельность незаконных вооруженных формирований по сбору разведывательных данных, и несколько таких ""разведчиков"" уже задержаны на территории Моздока. Кроме того, в регионе усилилась деятельность криминальных чеченских группировок. В этой связи заместитель министра внутренних дел РФ, начальник оперативного штаба МВД РФ на Северном Кавказе генерал-полковник милиции Александр Чекалин на последнем совещании дал особое указание на проведение оперативно-розыскных мероприятий в Моздоке и близлежащих районах. Как известно, в Моздоке дислоцируются части Минобороны и внутренних войск, находится военный аэродром. Кроме того, в основном через Моздок в Чечню транзитом проходят воинские и другие грузы. Тем временем в Веденском районе Чечни задержан бывший начальник штаба одного из отрядов Шамиля Басаева. Как сообщили РБК в МВД РФ, по оперативной информации, задержанный - Саид-Али Оздиев - руководил штабом одного из отрядов Басаева в 1994-1996гг. В момент задержания в селении Дышне-Ведено был убит боевик, сопровождавший Оздиева."
230,5703b4309a7947783a5a35aa,http://www.rbc.ru/economics/05/07/2001/5703b4309a7947783a5a35aa,994324332,"Thu, 05 Jul 2001 13:12:12 +0400",Коммунисты забросали Жириновского авоськами,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/6/53/754598605282536.jpeg'},,Экономика,,," ...  кодекса, проходящие сегодня у стен российского парламента, санкционированы. Об этом <b>РБК</b> сообщил находящийся на месте событий генерал МВД, пожелавший остаться неизвестным ...  ТК, по подсчетам милиции, - около 400 человек.Как удалось выяснить <b>РБК</b>, акция в поддержку Трудового кодекса организована движением ""Идущие вместе"", которое ...  от сумок и других брошенных в него предметов.Как сообщили <b>РБК</b> сотрудники правоохранительных органов, митинг в соответствии с заявкой его организаторов ... ","Сотрудники милиции восстановили движение транспорта на Охотном ряду в Москве, прерванное утром в ходе манифестации перед зданием Госдумы противников согласованного проекта нового Трудового кодекса.","Варианты нового ТК нижняя палата рассматривает сегодня на пленарном заседании. Наибольшие шансы на принятие, по мнению экспертов, - у согласованного депутатами, правительством и профсоюзами проекта. Правительство уже объявило об отзыве из парламента своего варианта кодекса в пользу согласованного. Его главные противники – коммунисты, собравшиеся сегодня у стен Госдумы. В данный момент сотрудникам МВД удалось оттеснить манифестантов по обе стороны Охотного ряда на тротуар, разблокировав тем самым улицу. Разблокирован также главный вход в здание Думы. По различным оценкам, в акции по поддержанию порядка близ Госдумы задействованы от 500 до 700 сотрудников правоохранительных органов. К Охотному ряду помимо подразделений милиции подтянуты силы ОМОНа. Пикеты противников и сторонников согласованного проекта нового Трудового кодекса, проходящие сегодня у стен российского парламента, санкционированы. Об этом РБК сообщил находящийся на месте событий генерал МВД, пожелавший остаться неизвестным. По его словам, численность демонстрантов-коммунистов, пикетирующих главный вход в Госдуму со стороны Охотного ряда, составляет примерно 2-2,5 тыс. человек. Сторонников нового ТК, по подсчетам милиции, - около 400 человек. Как удалось выяснить РБК, акция в поддержку Трудового кодекса организована движением ""Идущие вместе"", которое стало широко известно в мае нынешнего года. Тогда, в годовщину инаугурации президента РФ Владимира Путина, движение устроило на Васильевском спуске в Москве митинг молодежи, декларируя поддержку деятельности главы государства. Противники предложенного варианта Трудового кодекса, большая часть которых пикетирует здание Госдумы с красными флагами, держат в руках транспаранты ""Путинский КЗоТ - удавка на шее трудового народа!"", ""Долой министров-капиталистов!"", ""Правительство - в отставку!"", ""Нет продаже земли!"", ""Нет антинародным реформам Грефа!"". Митингующие, перекрывшие движение транспорта на Охотном ряду, время от времени исполняют гимн СССР, скандируют ""Ленин, Сталин, социализм"". Изредка раздаются достаточно вялые возгласы ""Банду Путина под суд!"". В небольшой потасовке с демонстрантами принял участие лидер ЛДПР Владимир Жириновский, скрывшийся за дверью служебного входа Госдумы от сумок и других брошенных в него предметов. Как сообщили РБК сотрудники правоохранительных органов, митинг в соответствии с заявкой его организаторов должен продлиться до 16 часов."
