Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-16 00:00:00+03:00,3209.330078125,3215.929931640625,3184.969970703125,3189.080078125,0,0.0,0.0
2023-11-17 00:00:00+03:00,3172.780029296875,3208.169921875,3151.949951171875,3206.340087890625,0,0.0,0.0
2023-11-20 00:00:00+03:00,3205.72998046875,3216.72998046875,3194.39990234375,3207.360107421875,0,0.0,0.0
2023-11-21 00:00:00+03:00,3198.72998046875,3219.110107421875,3193.4599609375,3218.47998046875,0,0.0,0.0
2023-11-22 00:00:00+03:00,3221.89990234375,3239.169921875,3220.3701171875,3230.64990234375,0,0.0,0.0
2023-11-23 00:00:00+03:00,3233.090087890625,3238.81005859375,3218.719970703125,3221.050048828125,0,0.0,0.0
2023-11-24 00:00:00+03:00,3223.75,3231.77001953125,3203.6201171875,3217.760009765625,0,0.0,0.0
2023-11-27 00:00:00+03:00,3220.25,3224.610107421875,3178.199951171875,3191.050048828125,0,0.0,0.0
2023-11-28 00:00:00+03:00,3189.159912109375,3197.610107421875,3157.550048828125,3196.360107421875,0,0.0,0.0
2023-11-29 00:00:00+03:00,3196.75,3200.330078125,3173.3701171875,3173.52001953125,0,0.0,0.0
2023-11-30 00:00:00+03:00,3176.5,3176.530029296875,3146.530029296875,3165.7900390625,0,0.0,0.0
2023-12-01 00:00:00+03:00,3155.8701171875,3162.969970703125,3136.56005859375,3142.2900390625,0,0.0,0.0
2023-12-04 00:00:00+03:00,3123.179931640625,3126.550048828125,3096.280029296875,3114.409912109375,0,0.0,0.0
2023-12-05 00:00:00+03:00,3102.300048828125,3134.570068359375,3090.31005859375,3129.330078125,0,0.0,0.0
2023-12-06 00:00:00+03:00,3139.889892578125,3146.52001953125,3077.93994140625,3079.5,0,0.0,0.0
2023-12-07 00:00:00+03:00,3065.929931640625,3084.5,3041.110107421875,3073.6298828125,0,0.0,0.0
2023-12-08 00:00:00+03:00,3079.8798828125,3100.219970703125,3067.4599609375,3079.989990234375,0,0.0,0.0
